Date,SPX.Shiller,SPX.ERN,Dividend,EPS.Shiller,EPS.ERN,CPI.Shiller,CPI.ERN,CAPE.Shiller,CAPE.ERN.1,CAPE.ERN.2,PE.12.trl
1927-01-31,13.4,13.55,0.697,1.229,1.229,17.5,17.5,13.186,13.334,13.753,11.025
1927-02-28,13.66,13.78,0.703,1.218,1.218,17.4,17.4,13.634,13.754,14.171,11.314
1927-03-31,13.87,13.98,0.71,1.208,1.208,17.3,17.3,14.033,14.145,14.558,11.573
1927-04-30,14.21,14.17,0.717,1.197,1.197,17.3,17.3,14.488,14.447,14.853,11.838
1927-05-31,14.7,14.9,0.723,1.186,1.186,17.4,17.4,15.002,15.206,15.616,12.563
1927-06-30,14.89,14.7,0.73,1.175,1.175,17.6,17.6,15.12,14.927,15.31,12.511
1927-07-31,15.22,15.97,0.737,1.164,1.164,17.3,17.3,15.821,16.6,16.717,13.72
1927-08-31,16.03,16.6,0.743,1.153,1.153,17.2,17.2,16.863,17.462,17.569,14.397
1927-09-30,16.94,17.14,0.75,1.143,1.143,17.3,17.3,17.819,18.029,18.12,14.996
1927-10-31,16.68,16.67,0.757,1.132,1.132,17.4,17.4,17.537,17.527,17.593,14.726
1927-11-30,17.06,17.33,0.763,1.121,1.121,17.3,17.3,18.131,18.418,18.467,15.459
1927-12-31,17.46,17.66,0.77,1.11,1.11,17.3,17.3,18.647,18.86,18.89,15.91
1928-01-31,17.53,17.57,0.777,1.133,1.133,17.3,17.3,18.806,18.849,18.854,15.508
1928-02-29,17.32,17.26,0.783,1.155,1.155,17.1,17.1,18.869,18.803,18.807,14.944
1928-03-31,18.25,19.13,0.79,1.177,1.177,17.1,17.1,19.943,20.905,20.918,16.253
1928-04-30,19.4,19.75,0.797,1.2,1.2,17.1,17.1,21.258,21.641,21.659,16.458
1928-05-31,20.0,20.0,0.803,1.222,1.222,17.2,17.2,21.833,21.833,21.853,16.367
1928-06-30,19.02,19.19,0.81,1.245,1.245,17.1,17.1,20.913,21.1,21.12,15.414
1928-07-31,19.16,19.43,0.817,1.268,1.268,17.1,17.1,21.082,21.379,21.163,15.323
1928-08-31,19.78,20.87,0.823,1.29,1.29,17.1,17.1,21.762,22.961,22.735,16.178
1928-09-30,21.17,21.36,0.83,1.312,1.312,17.3,17.3,23.005,23.211,22.986,16.28
1928-10-31,21.6,21.68,0.837,1.335,1.335,17.2,17.2,23.578,23.666,23.436,16.24
1928-11-30,23.06,24.28,0.843,1.357,1.357,17.2,17.2,25.122,26.451,26.205,17.892
1928-12-31,23.15,24.35,0.85,1.38,1.38,17.1,17.1,25.302,26.613,26.368,17.645
1929-01-31,24.86,25.74,0.86,1.399,1.399,17.1,17.1,27.083,28.042,27.792,18.399
1929-02-28,24.99,25.59,0.87,1.418,1.418,17.1,17.1,27.132,27.783,27.532,18.047
1929-03-31,25.43,24.88,0.88,1.438,1.438,17.0,17.0,27.676,27.077,26.832,17.302
1929-04-30,25.28,25.94,0.89,1.457,1.457,16.9,16.9,27.568,28.288,28.038,17.804
1929-05-31,25.66,24.83,0.9,1.476,1.476,17.0,17.0,27.699,26.803,26.566,16.822
1929-06-30,26.15,27.77,0.91,1.495,1.495,17.1,17.1,27.935,29.666,29.409,18.575
1929-07-31,28.48,28.88,0.92,1.514,1.514,17.3,17.3,29.933,30.354,30.434,19.075
1929-08-31,30.1,31.82,0.93,1.533,1.533,17.3,17.3,31.48,33.279,33.369,20.757
1929-09-30,31.3,30.16,0.94,1.552,1.552,17.3,17.3,32.564,31.378,31.461,19.433
1929-10-31,27.99,24.15,0.95,1.572,1.572,17.3,17.3,28.961,24.988,25.044,15.363
1929-11-30,20.58,20.95,0.96,1.591,1.591,17.3,17.3,21.171,21.552,21.594,13.168
1929-12-31,21.4,21.45,0.97,1.61,1.61,17.2,17.2,22.007,22.059,22.104,13.323
1930-01-31,21.71,22.796,0.971,1.557,1.557,17.1,17.1,22.311,23.427,23.487,14.641
1930-02-28,23.07,23.287,0.972,1.503,1.503,17.0,17.0,23.697,23.92,23.976,15.494
1930-03-31,23.94,25.138,0.972,1.45,1.45,16.9,16.9,24.587,25.817,25.871,17.337
1930-04-30,25.46,24.899,0.973,1.397,1.397,17.0,17.0,25.843,25.274,25.315,17.823
1930-05-31,23.94,24.408,0.974,1.343,1.343,16.9,16.9,24.31,24.785,24.811,18.174
1930-06-30,21.52,20.466,0.975,1.29,1.29,16.8,16.8,21.867,20.796,20.805,15.865
1930-07-31,21.06,21.209,0.976,1.237,1.237,16.6,16.6,21.549,21.701,21.704,17.146
1930-08-31,20.79,21.385,0.977,1.183,1.183,16.5,16.5,21.301,21.911,21.907,18.077
1930-09-30,20.78,18.589,0.978,1.13,1.13,16.6,16.6,21.073,18.851,18.839,16.451
1930-10-31,17.92,16.94,0.978,1.077,1.077,16.5,16.5,18.215,17.218,17.199,15.728
1930-11-30,16.62,16.801,0.979,1.023,1.023,16.4,16.4,16.94,17.124,17.1,16.423
1930-12-31,15.51,15.34,0.98,0.97,0.97,16.1,16.1,16.055,15.879,15.852,15.814
1931-01-31,15.98,16.096,0.967,0.94,0.94,15.9,15.9,16.705,16.826,16.791,17.123
1931-02-28,17.2,17.934,0.953,0.91,0.91,15.7,15.7,18.161,18.937,18.892,19.708
1931-03-31,17.53,16.688,0.94,0.88,0.88,15.6,15.6,18.58,17.687,17.641,18.963
1931-04-30,15.86,15.088,0.927,0.85,0.85,15.5,15.5,16.872,16.051,16.006,17.751
1931-05-31,14.33,12.406,0.913,0.82,0.82,15.3,15.3,15.402,13.333,13.293,15.129
1931-06-30,13.87,14.836,0.9,0.79,0.79,15.1,15.1,15.062,16.112,16.059,18.78
1931-07-31,14.33,13.728,0.887,0.76,0.76,15.1,15.1,15.517,14.865,15.114,18.063
1931-08-31,13.9,13.866,0.873,0.73,0.73,15.1,15.1,15.006,14.97,15.217,18.995
1931-09-30,11.83,9.71,0.86,0.7,0.7,15.0,15.0,12.818,10.521,10.696,13.872
1931-10-31,10.25,10.529,0.847,0.67,0.67,14.9,14.9,11.146,11.449,11.636,15.715
1931-11-30,10.39,9.496,0.833,0.64,0.64,14.7,14.7,11.416,10.434,10.603,14.838
1931-12-31,8.44,8.123,0.82,0.61,0.61,14.6,14.6,9.306,8.957,9.104,13.317
1932-01-31,8.3,8.224,0.793,0.593,0.593,14.3,14.3,9.312,9.227,9.374,13.862
1932-02-29,8.23,8.3,0.767,0.577,0.577,14.1,14.1,9.337,9.416,9.564,14.392
1932-03-31,8.26,7.317,0.74,0.56,0.56,14.0,14.0,9.413,8.339,8.469,13.067
1932-04-30,6.28,5.831,0.713,0.543,0.543,13.9,13.9,7.192,6.678,6.784,10.733
1932-05-31,5.51,4.471,0.687,0.527,0.527,13.7,13.7,6.391,5.186,5.269,8.489
1932-06-30,4.77,4.433,0.66,0.51,0.51,13.6,13.6,5.565,5.172,5.253,8.693
1932-07-31,5.01,6.108,0.633,0.493,0.493,13.6,13.6,5.839,7.119,7.222,12.383
1932-08-31,7.53,8.388,0.607,0.477,0.477,13.5,13.5,8.835,9.841,9.975,17.596
1932-09-30,8.26,8.086,0.58,0.46,0.46,13.4,13.4,9.761,9.555,9.682,17.577
1932-10-31,7.12,6.952,0.553,0.443,0.443,13.3,13.3,8.479,8.279,8.387,15.683
1932-11-30,7.05,6.549,0.527,0.427,0.427,13.2,13.2,8.463,7.862,7.963,15.348
1932-12-31,6.82,6.889,0.5,0.41,0.41,13.1,13.1,8.257,8.341,8.444,16.803
1933-01-31,7.09,6.94,0.495,0.412,0.412,12.9,12.9,8.728,8.543,8.646,16.823
1933-02-28,6.25,5.655,0.49,0.415,0.415,12.7,12.7,7.826,7.081,7.167,13.626
1933-03-31,6.23,5.844,0.485,0.418,0.418,12.6,12.6,7.875,7.387,7.476,13.997
1933-04-30,6.89,8.438,0.48,0.42,0.42,12.6,12.6,8.723,10.683,10.808,20.091
1933-05-31,8.87,9.647,0.475,0.422,0.422,12.6,12.6,11.25,12.236,12.376,22.834
1933-06-30,10.39,10.919,0.47,0.425,0.425,12.7,12.7,13.099,13.766,13.922,25.693
1933-07-31,11.23,9.95,0.465,0.428,0.428,13.1,13.1,13.754,12.186,12.323,23.274
1933-08-31,10.67,11.096,0.46,0.43,0.43,13.2,13.2,13.0,13.518,13.666,25.804
1933-09-30,10.58,9.836,0.455,0.432,0.432,13.2,13.2,12.923,12.015,12.144,22.743
1933-10-31,9.55,8.955,0.45,0.435,0.435,13.2,13.2,11.696,10.967,11.084,20.586
1933-11-30,9.78,9.912,0.445,0.438,0.438,13.2,13.2,12.012,12.174,12.302,22.656
1933-12-31,9.97,10.113,0.44,0.44,0.44,13.2,13.2,12.282,12.458,12.588,22.985
1934-01-31,10.54,11.171,0.441,0.444,0.444,13.2,13.2,13.025,13.805,13.948,25.149
1934-02-28,11.32,10.756,0.442,0.448,0.448,13.3,13.3,13.927,13.233,13.369,23.992
1934-03-31,10.74,10.756,0.442,0.452,0.452,13.3,13.3,13.255,13.274,13.409,23.77
1934-04-30,10.92,10.466,0.443,0.457,0.457,13.3,13.3,13.518,12.956,13.087,22.917
1934-05-31,9.81,9.61,0.444,0.461,0.461,13.3,13.3,12.182,11.933,12.053,20.854
1934-06-30,9.94,9.811,0.445,0.465,0.465,13.4,13.4,12.288,12.128,12.249,21.099
1934-07-31,9.47,8.678,0.446,0.469,0.469,13.4,13.4,11.742,10.759,10.865,18.494
1934-08-31,9.1,9.144,0.447,0.473,0.473,13.4,13.4,11.315,11.369,11.48,19.319
1934-09-30,8.88,8.829,0.448,0.478,0.478,13.6,13.6,10.91,10.847,10.952,18.489
1934-10-31,8.95,8.804,0.448,0.482,0.482,13.5,13.5,11.108,10.927,11.031,18.276
1934-11-30,9.2,9.547,0.449,0.486,0.486,13.5,13.5,11.449,11.88,11.993,19.651
1934-12-31,9.26,9.496,0.45,0.49,0.49,13.4,13.4,11.639,11.936,12.049,19.38
1935-01-31,9.26,9.106,0.45,0.57,0.57,13.6,13.6,11.496,11.304,11.403,15.975
1935-02-28,8.98,8.74,0.45,0.65,0.65,13.7,13.7,11.088,10.792,10.885,13.447
1935-03-31,8.41,8.539,0.45,0.73,0.73,13.7,13.7,10.398,10.558,10.648,11.697
1935-04-30,9.04,9.282,0.447,0.757,0.757,13.8,13.8,11.104,11.402,11.507,12.267
1935-05-31,9.75,9.584,0.443,0.783,0.783,13.8,13.8,11.986,11.782,11.89,12.235
1935-06-30,10.12,10.28,0.44,0.81,0.81,13.7,13.7,12.54,12.738,12.857,12.691
1935-07-31,10.65,11.083,0.44,0.793,0.793,13.7,13.7,13.202,13.739,14.08,13.97
1935-08-31,11.37,11.322,0.44,0.777,0.777,13.7,13.7,14.105,14.046,14.394,14.578
1935-09-30,11.61,11.587,0.44,0.76,0.76,13.7,13.7,14.419,14.39,14.746,15.246
1935-10-31,11.92,12.468,0.45,0.76,0.76,13.7,13.7,14.826,15.508,15.892,16.406
1935-11-30,13.04,12.947,0.46,0.76,0.76,13.8,13.8,16.13,16.015,16.412,17.036
1935-12-31,13.04,13.438,0.47,0.76,0.76,13.8,13.8,16.159,16.653,17.066,17.682
1936-01-31,13.76,14.32,0.48,0.77,0.77,13.8,13.8,17.087,17.783,18.225,18.597
1936-02-29,14.55,14.559,0.49,0.78,0.78,13.8,13.8,18.105,18.116,18.569,18.666
1936-03-31,14.86,14.924,0.5,0.79,0.79,13.7,13.7,18.66,18.741,19.21,18.892
1936-04-30,14.88,13.766,0.517,0.82,0.82,13.7,13.7,18.719,17.317,17.747,16.787
1936-05-31,14.09,14.383,0.533,0.85,0.85,13.7,13.7,17.75,18.119,18.572,16.921
1936-06-30,14.69,14.836,0.55,0.88,0.88,13.8,13.8,18.393,18.576,19.044,16.859
1936-07-31,15.56,15.856,0.57,0.9,0.9,13.9,13.9,19.36,19.729,20.23,17.618
1936-08-31,15.87,15.982,0.59,0.92,0.92,14.0,14.0,19.623,19.762,20.264,17.372
1936-09-30,16.05,16.008,0.61,0.94,0.94,14.0,14.0,19.862,19.81,20.312,17.029
1936-10-31,16.89,17.217,0.647,0.967,0.967,14.0,14.0,20.913,21.317,21.863,17.81
1936-11-30,17.36,17.28,0.683,0.993,0.993,14.0,14.0,21.5,21.4,21.951,17.396
1936-12-31,17.06,17.179,0.72,1.02,1.02,14.0,14.0,21.126,21.273,21.823,16.842
1937-01-31,17.59,17.884,0.73,1.05,1.05,14.1,14.1,21.619,21.98,22.55,17.032
1937-02-28,18.11,18.086,0.74,1.08,1.08,14.1,14.1,22.244,22.214,22.789,16.746
1937-03-31,18.09,17.922,0.75,1.11,1.11,14.2,14.2,22.042,21.837,22.402,16.146
1937-04-30,17.01,16.436,0.78,1.13,1.13,14.3,14.3,20.557,19.863,20.374,14.545
1937-05-31,16.25,15.97,0.81,1.15,1.15,14.4,14.4,19.474,19.138,19.629,13.887
1937-06-30,15.64,15.403,0.84,1.17,1.17,14.4,14.4,18.712,18.428,18.898,13.165
1937-07-31,16.57,16.977,0.817,1.187,1.187,14.5,14.5,19.647,20.13,21.661,14.307
1937-08-31,16.74,16.045,0.793,1.203,1.203,14.5,14.5,19.807,18.985,20.42,13.334
1937-09-30,14.37,13.766,0.77,1.22,1.22,14.6,14.6,16.848,16.139,17.348,11.283
1937-10-31,12.28,12.078,0.78,1.19,1.19,14.6,14.6,14.362,14.126,15.179,10.15
1937-11-30,11.2,11.108,0.79,1.16,1.16,14.5,14.5,13.158,13.05,14.017,9.576
1937-12-31,11.02,10.542,0.8,1.13,1.13,14.4,14.4,13.008,12.444,13.361,9.329
1938-01-31,11.31,10.693,0.793,1.077,1.077,14.2,14.2,13.511,12.774,13.715,9.931
1938-02-28,11.04,11.348,0.787,1.023,1.023,14.1,14.1,13.263,13.633,14.633,11.089
1938-03-31,10.31,8.501,0.78,0.97,0.97,14.1,14.1,12.377,10.206,10.939,8.764
1938-04-30,9.89,9.698,0.767,0.903,0.903,14.2,14.2,11.79,11.56,12.381,10.735
1938-05-31,9.98,9.27,0.753,0.837,0.837,14.1,14.1,11.992,11.139,11.916,11.079
1938-06-30,10.21,11.562,0.74,0.77,0.77,14.1,14.1,12.289,13.916,14.874,15.015
1938-07-31,12.24,12.254,0.713,0.72,0.72,14.1,14.1,14.77,14.788,15.786,17.02
1938-08-31,12.31,12.053,0.687,0.67,0.67,14.1,14.1,14.904,14.592,15.561,17.989
1938-09-30,11.75,12.242,0.66,0.62,0.62,14.1,14.1,14.282,14.88,15.852,19.745
1938-10-31,13.06,13.161,0.61,0.627,0.627,14.0,14.0,16.061,16.186,17.216,21.002
1938-11-30,13.07,12.733,0.56,0.633,0.633,14.0,14.0,16.15,15.733,16.72,20.105
1938-12-31,12.69,13.212,0.51,0.64,0.64,14.0,14.0,15.756,16.404,17.418,20.643
1939-01-31,12.5,12.305,0.513,0.663,0.663,14.0,14.0,15.6,15.356,16.293,18.55
1939-02-28,12.4,12.708,0.517,0.687,0.687,13.9,13.9,15.665,16.054,17.022,18.506
1939-03-31,12.39,10.982,0.52,0.71,0.71,13.9,13.9,15.729,13.942,14.771,15.468
1939-04-30,10.83,10.869,0.523,0.727,0.727,13.8,13.8,13.917,13.967,14.787,14.957
1939-05-31,11.23,11.6,0.527,0.743,0.743,13.8,13.8,14.503,14.98,15.849,15.605
1939-06-30,11.43,10.856,0.53,0.76,0.76,13.8,13.8,14.834,14.089,14.893,14.285
1939-07-31,11.71,12.04,0.54,0.777,0.777,13.8,13.8,15.271,15.702,17.679,15.503
1939-08-31,11.54,11.184,0.55,0.793,0.793,13.8,13.8,15.12,14.654,16.484,14.097
1939-09-30,12.77,13.023,0.56,0.81,0.81,14.1,14.1,16.453,16.778,18.863,16.077
1939-10-31,12.9,12.834,0.58,0.84,0.84,14.0,14.0,16.821,16.735,18.794,15.278
1939-11-30,12.67,12.204,0.6,0.87,0.87,14.0,14.0,16.599,15.989,17.943,14.028
1939-12-31,12.37,12.632,0.62,0.9,0.9,14.0,14.0,16.28,16.625,18.644,14.036
1940-01-31,12.3,12.053,0.623,0.93,0.93,13.9,13.9,16.378,16.049,17.98,12.96
1940-02-29,12.22,12.128,0.627,0.96,0.96,14.0,14.0,16.216,16.095,18.018,12.634
1940-03-31,12.15,12.217,0.63,0.99,0.99,14.0,14.0,16.173,16.262,18.176,12.34
1940-04-30,12.27,12.191,0.637,1.007,1.007,14.0,14.0,16.371,16.266,18.155,12.111
1940-05-31,10.58,9.27,0.643,1.023,1.023,14.0,14.0,14.139,12.387,13.793,9.058
1940-06-30,9.67,9.883,0.65,1.04,1.04,14.1,14.1,12.844,13.127,14.595,9.503
1940-07-31,9.99,10.29,0.657,1.053,1.053,14.0,14.0,13.37,13.771,16.839,9.769
1940-08-31,10.2,10.554,0.663,1.067,1.067,14.0,14.0,13.649,14.123,17.244,9.895
1940-09-30,10.63,10.668,0.67,1.08,1.08,14.0,14.0,14.215,14.265,17.389,9.877
1940-10-31,10.73,11.083,0.67,1.07,1.07,14.0,14.0,14.328,14.8,18.016,10.358
1940-11-30,10.98,10.617,0.67,1.06,1.06,14.0,14.0,14.637,14.153,17.196,10.016
1940-12-31,10.53,10.579,0.67,1.05,1.05,14.1,14.1,13.908,13.974,16.949,10.076
1941-01-31,10.55,10.076,0.673,1.053,1.053,14.1,14.1,13.904,13.279,16.074,9.565
1941-02-28,9.89,9.924,0.677,1.057,1.057,14.1,14.1,13.003,13.048,15.769,9.392
1941-03-31,9.95,9.962,0.68,1.06,1.06,14.2,14.2,12.956,12.972,15.632,9.398
1941-04-30,9.64,9.32,0.683,1.07,1.07,14.3,14.3,12.429,12.017,14.436,8.71
1941-05-31,9.43,9.345,0.687,1.08,1.08,14.4,14.4,12.037,11.929,14.289,8.653
1941-06-30,9.76,9.849,0.69,1.09,1.09,14.7,14.7,12.164,12.275,14.666,9.036
1941-07-31,10.26,10.39,0.693,1.123,1.123,14.7,14.7,12.745,12.907,17.682,9.25
1941-08-31,10.21,10.34,0.697,1.157,1.157,14.9,14.9,12.463,12.622,17.246,8.939
1941-09-30,10.24,10.202,0.7,1.19,1.19,15.1,15.1,12.28,12.234,16.669,8.573
1941-10-31,9.83,9.509,0.703,1.18,1.18,15.3,15.3,11.578,11.2,15.219,8.058
1941-11-30,9.37,9.068,0.707,1.17,1.17,15.4,15.4,10.912,10.56,14.307,7.75
1941-12-31,8.76,8.69,0.71,1.16,1.16,15.5,15.5,10.087,10.006,13.518,7.492
1942-01-31,8.93,8.81,0.703,1.12,1.12,15.7,15.7,10.102,9.966,13.433,7.866
1942-02-28,8.65,8.53,0.697,1.08,1.08,15.8,15.8,9.68,9.546,12.833,7.898
1942-03-31,8.18,8.01,0.69,1.04,1.04,16.0,16.0,9.003,8.816,11.801,7.702
1942-04-30,7.84,7.66,0.68,1.02,1.02,16.1,16.1,8.544,8.348,11.125,7.51
1942-05-31,7.93,8.19,0.67,1.0,1.0,16.3,16.3,8.506,8.785,11.666,8.19
1942-06-30,8.33,8.3,0.66,0.98,0.98,16.3,16.3,8.905,8.873,11.741,8.469
1942-07-31,8.64,8.56,0.647,0.967,0.967,16.4,16.4,9.15,9.066,11.955,8.855
1942-08-31,8.59,8.62,0.633,0.953,0.953,16.5,16.5,9.013,9.044,11.886,9.042
1942-09-30,8.68,8.85,0.62,0.94,0.94,16.5,16.5,9.078,9.256,12.125,9.415
1942-10-31,9.32,9.42,0.61,0.97,0.97,16.7,16.7,9.599,9.702,12.667,9.711
1942-11-30,9.47,9.29,0.6,1.0,1.0,16.8,16.8,9.661,9.478,12.334,9.29
1942-12-31,9.52,9.77,0.59,1.03,1.03,16.9,16.9,9.618,9.87,12.807,9.485
1943-01-31,10.09,10.52,0.59,1.043,1.043,16.9,16.9,10.151,10.583,13.697,10.083
1943-02-28,10.69,10.92,0.59,1.057,1.057,16.9,16.9,10.709,10.939,14.117,10.334
1943-03-31,11.07,11.58,0.59,1.07,1.07,17.2,17.2,10.851,11.35,14.606,10.822
1943-04-30,11.44,11.59,0.59,1.08,1.08,17.4,17.4,11.039,11.184,14.347,10.731
1943-05-31,11.89,12.18,0.59,1.09,1.09,17.5,17.5,11.362,11.639,14.887,11.174
1943-06-30,12.1,12.35,0.59,1.1,1.1,17.5,17.5,11.517,11.755,14.99,11.227
1943-07-31,12.35,11.68,0.593,1.093,1.093,17.4,17.4,11.774,11.135,14.158,10.683
1943-08-31,11.74,11.8,0.597,1.087,1.087,17.3,17.3,11.211,11.268,14.286,10.859
1943-09-30,11.99,12.08,0.6,1.08,1.08,17.4,17.4,11.336,11.421,14.441,11.185
1943-10-31,11.88,11.92,0.603,1.033,1.033,17.4,17.4,11.187,11.225,14.156,11.536
1943-11-30,11.33,11.02,0.607,0.987,0.987,17.4,17.4,10.631,10.34,13.0,11.169
1943-12-31,11.48,11.67,0.61,0.94,0.94,17.4,17.4,10.737,10.915,13.688,12.415
1944-01-31,11.85,11.85,0.613,0.937,0.937,17.4,17.4,11.052,11.052,13.821,12.651
1944-02-29,11.77,11.82,0.617,0.933,0.933,17.4,17.4,10.948,10.994,13.715,12.664
1944-03-31,12.1,12.02,0.62,0.93,0.93,17.4,17.4,11.225,11.15,13.877,12.925
1944-04-30,11.89,11.96,0.623,0.927,0.927,17.5,17.5,10.938,11.003,13.66,12.906
1944-05-31,12.1,12.35,0.627,0.923,0.923,17.5,17.5,11.104,11.333,14.037,13.375
1944-06-30,12.67,12.98,0.63,0.92,0.92,17.6,17.6,11.533,11.815,14.601,14.109
1944-07-31,13.0,12.71,0.633,0.913,0.913,17.7,17.7,11.739,11.477,14.15,13.916
1944-08-31,12.81,12.82,0.637,0.907,0.907,17.7,17.7,11.542,11.551,14.208,14.14
1944-09-30,12.6,12.78,0.64,0.9,0.9,17.7,17.7,11.329,11.49,14.101,14.2
1944-10-31,12.91,12.78,0.64,0.91,0.91,17.7,17.7,11.583,11.466,14.039,14.044
1944-11-30,12.82,12.83,0.64,0.92,0.92,17.7,17.7,11.478,11.487,14.033,13.946
1944-12-31,13.1,13.33,0.64,0.93,0.93,17.8,17.8,11.639,11.843,14.436,14.333
1945-01-31,13.49,13.47,0.643,0.94,0.94,17.8,17.8,11.96,11.943,14.525,14.33
1945-02-28,13.94,14.3,0.647,0.95,0.95,17.8,17.8,12.342,12.66,15.364,15.053
1945-03-31,13.93,13.64,0.65,0.96,0.96,17.8,17.8,12.323,12.067,14.606,14.208
1945-04-30,14.28,14.84,0.65,0.973,0.973,17.8,17.8,12.632,13.127,15.851,15.247
1945-05-31,14.82,15.01,0.65,0.987,0.987,17.9,17.9,13.037,13.204,15.902,15.213
1945-06-30,15.09,14.96,0.65,1.0,1.0,18.1,18.1,13.13,13.017,15.634,14.96
1945-07-31,14.78,14.66,0.653,0.997,0.997,18.1,18.1,12.867,12.763,14.794,14.709
1945-08-31,14.83,15.51,0.657,0.993,0.993,18.1,18.1,12.915,13.508,15.616,15.614
1945-09-30,15.84,16.33,0.66,0.99,0.99,18.1,18.1,13.798,14.225,16.403,16.495
1945-10-31,16.5,16.65,0.66,0.98,0.98,18.1,18.1,14.375,14.505,16.683,16.99
1945-11-30,17.04,17.19,0.66,0.97,0.97,18.1,18.1,14.848,14.978,17.182,17.722
1945-12-31,17.33,17.36,0.66,0.96,0.96,18.2,18.2,15.02,15.046,17.215,18.083
1946-01-31,18.02,18.57,0.667,0.94,0.94,18.2,18.2,15.623,16.1,18.375,19.755
1946-02-28,18.07,17.28,0.673,0.92,0.92,18.1,18.1,15.762,15.073,17.158,18.783
1946-03-31,17.53,18.06,0.68,0.9,0.9,18.3,18.3,15.135,15.592,17.712,20.067
1946-04-30,18.66,18.76,0.68,0.88,0.88,18.4,18.4,16.041,16.127,18.276,21.318
1946-05-31,18.7,19.18,0.68,0.86,0.86,18.5,18.5,16.014,16.425,18.571,22.302
1946-06-30,18.58,18.54,0.68,0.84,0.84,18.7,18.7,15.773,15.739,17.753,22.071
1946-07-31,18.05,17.96,0.683,0.857,0.857,19.8,19.8,14.508,14.436,16.241,20.965
1946-08-31,17.7,15.529,0.687,0.873,0.873,20.2,20.2,13.985,12.27,13.767,17.781
1946-09-30,15.09,14.962,0.69,0.89,0.89,20.4,20.4,11.841,11.741,13.142,16.811
1946-10-31,14.75,14.849,0.697,0.947,0.947,20.8,20.8,11.388,11.464,12.799,15.685
1946-11-30,14.69,14.672,0.703,1.003,1.003,21.3,21.3,11.11,11.097,12.359,14.624
1946-12-31,15.13,15.302,0.71,1.06,1.06,21.5,21.5,11.373,11.502,12.779,14.436
1947-01-31,15.21,15.655,0.713,1.13,1.13,21.5,21.48,11.469,11.816,13.093,13.854
1947-02-28,15.8,15.43,0.717,1.2,1.2,21.5,21.62,11.95,11.605,12.827,12.858
1947-03-31,15.16,15.176,0.72,1.27,1.27,21.9,22.0,11.288,11.249,12.399,11.95
1947-04-30,14.6,14.584,0.733,1.327,1.327,21.9,22.0,10.901,10.84,11.914,10.993
1947-05-31,14.34,14.295,0.747,1.383,1.383,21.9,21.95,10.734,10.677,11.7,10.334
1947-06-30,14.84,15.214,0.76,1.44,1.44,22.0,22.08,11.083,11.322,12.375,10.565
1947-07-31,15.77,15.768,0.77,1.477,1.477,22.2,22.23,11.696,11.681,12.732,10.678
1947-08-31,15.46,15.378,0.78,1.513,1.513,22.5,22.4,11.337,11.33,12.31,10.162
1947-09-30,15.06,15.101,0.79,1.55,1.55,23.0,22.84,10.827,10.934,11.842,9.742
1947-10-31,15.45,15.428,0.807,1.57,1.57,23.0,22.91,11.133,11.161,12.051,9.827
1947-11-30,15.27,15.063,0.823,1.59,1.59,23.1,23.06,10.975,10.846,11.674,9.474
1947-12-31,15.03,15.302,0.84,1.61,1.61,23.4,23.41,10.681,10.87,11.665,9.505
1948-01-31,14.83,14.698,0.843,1.643,1.643,23.7,23.68,10.419,10.335,11.053,8.944
1948-02-29,14.1,14.081,0.847,1.677,1.677,23.5,23.67,10.0,9.914,10.572,8.398
1948-03-31,14.3,15.076,0.85,1.71,1.71,23.4,23.5,10.187,10.694,11.38,8.816
1948-04-30,15.4,15.479,0.85,1.76,1.76,23.8,23.82,10.779,10.827,11.495,8.795
1948-05-31,16.15,16.738,0.85,1.81,1.81,23.9,24.01,11.241,11.598,12.289,9.248
1948-06-30,16.82,16.751,0.85,1.86,1.86,24.1,24.15,11.584,11.514,12.173,9.006
1948-07-31,16.42,15.856,0.857,1.93,1.93,24.4,24.4,11.135,10.755,11.342,8.216
1948-08-31,15.94,15.97,0.863,2.0,2.0,24.5,24.43,10.724,10.777,11.343,7.985
1948-09-30,15.76,15.491,0.87,2.07,2.07,24.5,24.36,10.553,10.434,10.961,7.484
1948-10-31,16.19,16.7,0.89,2.143,2.143,24.4,24.31,10.825,11.209,11.761,7.792
1948-11-30,15.29,14.748,0.91,2.217,2.217,24.2,24.16,10.248,9.902,10.364,6.653
1948-12-31,15.19,15.202,0.93,2.29,2.29,24.1,24.05,10.16,10.189,10.649,6.638
1949-01-31,15.36,15.227,0.947,2.32,2.32,24.0,24.01,10.248,10.155,10.599,6.563
1949-02-28,14.77,14.622,0.963,2.35,2.35,23.8,23.91,9.873,9.729,10.133,6.222
1949-03-31,14.91,15.063,0.98,2.38,2.38,23.8,23.91,9.901,9.958,10.355,6.329
1949-04-30,14.89,14.748,0.993,2.387,2.387,23.9,23.92,9.784,9.684,10.052,6.179
1949-05-31,14.78,14.194,1.007,2.393,2.393,23.8,23.91,9.692,9.266,9.598,5.931
1949-06-30,13.97,14.156,1.02,2.4,2.4,23.9,23.92,9.068,9.183,9.493,5.898
1949-07-31,14.76,15.126,1.027,2.397,2.397,23.7,23.7,9.605,9.845,10.865,6.311
1949-08-31,15.29,15.227,1.033,2.393,2.393,23.8,23.7,9.851,9.854,10.856,6.362
